timestamp,face_detected,avg_norm_x,avg_norm_y,screen_x,screen_y,current_text,text_length
1778096403.003058,1,0.4248533669034137,-0.09548609551022613,1087,-137,None,0
1778096403.0456371,1,0.41939113414573614,-0.14821425329082205,1073,-213,None,0
1778096403.086145,1,0.40467019247653935,-0.14821425329082205,1035,-213,None,0
1778096403.126904,1,0.3850806408181965,-0.178571392346945,985,-257,None,0
1778096403.167014,1,0.43020175978425657,-0.30833326361112456,1101,-443,None,0
1778096403.210561,1,0.4151763485836075,-0.2833332661111243,1062,-407,None,0
1778096403.250397,1,0.4093392895588449,-0.3055554891975436,1047,-439,None,0
1778096403.2917938,1,0.3787002447835991,-0.23214281326531347,969,-334,None,0
1778096403.3329139,1,0.3945130857908795,-0.34583325569445933,1009,-497,None,0
1778096403.459925,1,0.39797404169072903,-0.6696426610332163,1018,-964,None,0
1778096403.4975,1,0.503906242126465,3.249996250003917,1289,4679,None,0
1778096403.538628,1,0.489087294180534,1.3749992083337639,1252,1979,them—to,7
1778096403.621707,1,0.3531825997838285,-0.8749999999995624,904,-1259,None,0
1778096403.662478,1,0.38869047095592424,-0.6666664444445185,995,-959,None,0
1778096403.702633,1,0.33958943952141807,-0.6562497526042563,869,-944,None,0
1778096403.743818,1,0.42223713355109693,-0.7499997187501014,1080,-1079,None,0
1778096403.784642,1,0.4045872824298822,-0.7187497265625995,1035,-1034,None,0
1778096403.866666,1,0.3834889596037956,-0.36458327690972475,981,-524,None,0
1778096403.908693,1,0.38769807102120235,-0.7583330372223296,992,-1091,None,0
1778096403.9484649,1,0.4073971024366928,-0.4374998906250273,1042,-629,None,0
1778096403.989822,1,0.4177558341891823,-0.7187497265625995,1069,-1034,None,0
1778096404.030117,1,0.43298933224666225,-0.7249997050001089,1108,-1043,None,0
1778096404.071574,1,0.3888888840844129,-0.7249997050001089,995,-1043,None,0
1778096404.11271,1,0.4387896763303887,-0.7666663577778914,1123,-1103,None,0
1778096404.156677,1,0.45165323014771097,-0.7416663627778903,1156,-1067,None,0
1778096404.192401,1,0.39750957359095274,-0.7416663627778903,1017,-1067,None,0
1778096404.235256,1,0.4199959588742247,-0.7499997000001098,1075,-1079,None,0
1778096404.276726,1,0.4236651778115067,-0.5187498540625397,1084,-746,None,0
1778096404.317661,1,0.4389485521523805,-0.7812497109376033,1123,-1124,None,0
1778096404.3578439,1,0.4639483119133654,-0.4687498828125292,1187,-674,None,0
1778096404.40017,1,0.43469791614995956,-0.34374989531252986,1112,-494,None,0
1778096404.44051,1,0.440541273084884,-0.4687498828125293,1127,-674,None,0
1778096404.481524,1,0.38673371170777804,-0.4062498984375254,990,-584,None,0
1778096404.522602,1,0.4285470141185923,-0.7499997187501014,1097,-1079,None,0
1778096404.563881,1,0.34573738690125433,-0.45833318055560646,885,-659,None,0
1778096404.604639,1,0.4191964228045282,-1.2083326180559502,1073,-1739,None,0
1778096404.644043,1,0.35743087160085163,-1.083332680555919,915,-1559,None,0
1778096404.686595,1,0.4350877129297477,-1.0416660277781364,1113,-1499,None,0
1778096404.7276852,1,0.38568194202146255,-1.0416660277781364,987,-1499,None,0
1778096404.809362,1,0.43347700484187157,-0.9374995312502343,1109,-1349,None,0
1778096404.848874,1,0.4312499933872127,-3.0624964062538598,1103,-4409,None,0
1778096404.8918421,1,0.39286706930782844,-3.1249963750038754,1005,-4499,None,0
1778096404.932535,1,0.36445953151650134,-0.3749999999999374,933,-539,None,0
1778096404.973312,1,0.34847535124142515,-0.8124995937502031,892,-1169,None,0
1778096405.014901,1,0.38466350993197396,-2.6249969375032816,984,-3779,None,0
1778096405.053728,1,0.4203947307204141,-0.9374995312502343,1076,-1349,None,0
1778096405.094528,1,0.41177924791499976,0.0624990312514222,1054,89,None,0
1778096405.136297,1,0.41820174830274714,-0.99999950000025,1070,-1439,None,0
1778096405.176817,1,0.4305398468105589,-0.7499996250001875,1102,-1079,None,0
1778096405.216984,1,0.4135845328128075,-0.9166661111114213,1058,-1319,None,0
1778096405.259229,1,0.4347441994814698,-1.083332680555919,1112,-1559,None,0
1778096405.299874,1,0.41977196318892207,-0.9583327638892036,1074,-1379,None,0
1778096405.340231,1,0.4130716078537675,-0.6249997604167543,1057,-899,None,0
1778096405.380702,1,0.4629310273345224,-0.4166665277778241,1185,-599,None,0
1778096405.424014,1,0.4095522748133277,-1.0624993854170017,1048,-1529,None,0
1778096405.464959,1,0.4086856430184336,-0.6249997604167543,1046,-899,None,0
1778096405.505712,1,0.42005004994271244,-0.5624997760417505,1075,-809,None,0
1778096405.589993,1,0.37284482303934774,-0.208333315972215,954,-299,Reading,7
1778096405.6271071,1,0.3686686429339081,-0.28124992968751755,943,-404,None,0
1778096405.668427,1,0.39272802593093337,-0.6666664444445185,1005,-959,None,0
1778096405.709677,1,0.4073629110793706,-0.6562497421875956,1042,-944,None,0
1778096405.751511,1,0.3943368255692512,-0.6666664027778761,1009,-959,None,0
1778096405.792379,1,0.40595953499286375,-0.6666664131945367,1039,-959,None,0
1778096405.833131,1,0.37241789802505254,-0.6249997604167543,953,-899,None,0
1778096405.916415,1,0.380268194577873,-0.4687498515625423,973,-674,None,0
1778096405.958314,1,0.36232072609445354,-0.3937498790625347,927,-566,None,0
1778096405.997453,1,0.3815214466228446,-0.4479165164930995,976,-644,None,0
1778096406.039346,1,0.34994611686599497,-0.45624986343753865,895,-656,None,0
1778096406.0794828,1,0.40052082808213973,-0.7499996805556736,1025,-1079,None,0
1778096406.120221,1,0.36227100890434705,-0.3062498934375326,927,-440,None,0
1778096406.161889,1,0.35270534162699796,-0.36874988406253373,902,-530,None,0
1778096406.204318,1,0.354628418520489,-0.4374998593750404,907,-629,None,0
1778096406.244444,1,0.37566207171439736,-0.4479165217014306,961,-644,None,0
1778096406.28498,1,0.3442887893647002,-0.8333329861112383,881,-1199,None,0
1778096406.326354,1,0.41011904187972426,-0.41249987062503757,1049,-593,None,0
1778096406.366372,1,0.34469288417900534,-0.44999986000004044,882,-647,None,0
1778096406.407049,1,0.36958568258287505,0.29166631944468513,946,419,None,0
1778096406.449135,1,0.3809895783873156,0.06249990104171921,975,89,None,0
1778096406.489463,1,0.36189791573217067,-2.083331596125504e-07,926,0,None,0
1778096406.5324008,1,0.3382273670491005,0.08333309722240512,865,119,None,0
1778096406.571151,1,0.39536631483342677,-0.33333322222225936,1012,-479,None,0
1778096406.613909,1,0.34253771180237047,1.3749977916691534,876,1979,into,4
1778096406.654808,1,0.40766811889616095,-0.1666668194442893,1043,-240,Between,7
1778096406.694514,1,0.35560344402626787,-0.5624997187501406,910,-809,None,0
1778096406.7361128,1,0.3777912245519155,-0.7083330305556699,967,-1019,None,0
1778096406.777896,1,0.36443987908471787,-0.7499996833334521,932,-1079,None,0
1778096406.819523,1,0.3663930040542003,-0.7291663576390027,937,-1049,None,0
1778096406.860202,1,0.3754035463615193,-0.44999986625003763,961,-647,None,0
1778096406.901712,1,0.36427436002231284,-0.3937498790625347,932,-566,None,0
1778096406.939887,1,0.3687055237100796,-0.37499990625002344,943,-539,None,0
1778096406.982611,1,0.3665503513334447,-0.16249999562499384,938,-233,Reading,7
1778096407.023726,1,0.3665503513334447,-0.27499994500001096,938,-395,None,0
1778096407.06445,1,0.33647628948677055,-0.3624998868750328,861,-521,None,0
1778096407.105502,1,0.3602025910209431,-0.22083327319445917,922,-317,None,0
1778096407.145681,1,0.3814904442986723,-0.3937498790625347,976,-566,None,0
1778096407.186871,1,0.35827175267490907,-0.22499995500000897,917,-323,None,0
1778096407.2300742,1,0.35827175267490907,-0.3624998868750328,917,-521,None,0
1778096407.270168,1,0.37580709759928266,-0.22499995500000902,962,-323,None,0
1778096407.3119202,1,0.4060483810718003,-0.7749996783334531,1039,-1115,None,0
1778096407.350837,1,0.36706348731322425,-0.3749999062500234,939,-539,None,0
1778096407.477846,1,0.38829364540076217,-0.4187498740625357,994,-602,None,0
1778096407.560641,1,0.3755380634407738,-0.4749998612500386,961,-683,None,0
1778096407.684604,1,0.3900793596614387,-0.4624998668750368,998,-665,None,0
1778096407.7675781,1,0.3840277724575619,-0.24999995000001002,983,-359,None,0
1778096407.804134,1,0.35290556448628485,-0.8166663477778933,903,-1175,None,0
1778096407.929653,1,0.3877976136708713,-0.19374998156249862,992,-278,Reading,7
1778096407.966785,1,0.3777777725617285,-0.40624986718753836,967,-584,None,0
1778096408.007802,1,0.3585889111856746,-0.4374998906250273,917,-629,None,0
1778096408.046824,1,0.39017856600741696,-0.42499987125003663,998,-611,None,0
1778096408.0886369,1,0.3756944392631174,-0.19999996000000803,961,-287,Reading,7
1778096408.128695,1,0.3648103262020823,-0.3714284726530845,933,-534,None,0
1778096408.168886,1,0.3838293597656054,-0.24999993750001454,982,-359,None,0
1778096408.210489,1,0.37579364560909545,-0.29166659305557285,962,-419,None,0
1778096408.251679,1,0.35885416207736565,-0.2999999275000165,918,-431,None,0
1778096408.29197,1,0.3756944392631174,-0.25357135234695766,961,-365,None,0
1778096408.333534,1,0.39415820397459855,-0.5624998281250482,1009,-809,None,0
1778096408.418087,1,0.39812645787986445,-0.2666665980555718,1019,-383,None,0
1778096408.45755,1,0.3645833286566842,-0.2999999275000165,933,-431,None,0
1778096408.497559,1,0.3697420584052187,-0.2999999275000165,946,-431,None,0
1778096408.538296,1,0.35290556448628485,-0.5937498203125502,903,-854,None,0
1778096408.579204,1,0.38992973670276143,-0.5133926867028548,998,-739,None,0
1778096408.6205661,1,0.3576388839974647,-0.4374998593750404,915,-629,None,0
1778096408.661279,1,0.374487699811485,-0.3571427632653281,958,-514,None,0
1778096408.702204,1,0.3540364538344999,-0.23214278826532309,906,-334,None,0
1778096408.743294,1,0.35429687049275727,-0.2166666080555698,906,-311,None,0
1778096408.784132,1,0.34804687059692396,-0.21249994291668056,890,-305,Reading,7
1778096408.82546,1,0.3604166620594619,-0.25416659847223866,922,-365,None,0
1778096408.866782,1,0.363777802835098,-0.44999986000004044,931,-647,None,0
1778096408.907824,1,0.37542372456257045,-1.8124989218755818,961,-2609,None,0
1778096408.9491498,1,0.39456434893897896,-1.712498963750554,1010,-2465,None,0
1778096409.033159,1,0.3835071664133275,-1.6874990156255274,981,-2429,None,0
1778096409.07233,1,0.3769556671792692,-1.8249989225005716,965,-2627,None,0
1778096409.1132212,1,0.3533819592928431,-1.6999989850005404,904,-2447,None,0
1778096409.154559,1,0.414583327855903,-1.6874990312505156,1061,-2429,None,0
1778096409.1954281,1,0.3754040905713093,-0.8333329888890171,961,-1199,None,0
1778096409.236328,1,0.39618643578365165,-1.7374989962505287,1014,-2501,None,0
1778096409.2770329,1,0.39830728645439994,-1.5999990425005102,1019,-2303,None,0
1778096409.31685,1,0.42837300983733306,-5124999.45000011,1096,-7379999208,None,0
1778096409.356832,1,0.40468749467936194,-1.8214275076536148,1035,-2622,None,0
1778096409.400325,1,0.39322916152072496,-0.7291663645834439,1006,-1049,None,0
1778096409.4405272,1,0.4031249946972657,-1.5499990900004819,1031,-2231,None,0
1778096409.48116,1,0.37877383012071464,-0.7291663645834439,969,-1049,None,0
1778096409.521373,1,0.38251456099727454,-1.4374991770837622,979,-2069,None,0
1778096409.563775,1,0.3348474768073634,-1.3999991950004234,857,-2015,None,0
1778096409.60545,1,0.40267688461754625,-0.7416663627778903,1030,-1067,None,0
1778096409.646515,1,0.3823717902124425,-1.428570599490227,978,-2057,None,0
1778096409.687048,1,0.3617666191697364,-1.4583325069448738,926,-2099,None,0
1778096409.728052,1,0.40481770300849074,-1.3999991950004234,1036,-2015,None,0
1778096409.769588,1,0.3671447155734172,-1.312499239583731,939,-1889,None,0
1778096409.852406,1,0.39967948225386263,-0.7916663715278839,1023,-1139,None,0
1778096409.893596,1,0.39651747390846137,-0.6749997316667647,1015,-971,None,0
1778096409.932141,1,0.41302082787380645,-0.8166663477778933,1057,-1175,None,0
1778096409.9736829,1,0.4249007876619584,-0.874999658333457,1087,-1259,None,0
1778096410.015179,1,0.44454201789013503,-0.8249996850001129,1138,-1187,None,0
1778096410.056642,1,0.42261904167139097,-0.7749996950001108,1081,-1115,None,0
1778096410.0973709,1,0.4033854113555231,-0.8166663477778933,1032,-1175,None,0
1778096410.138443,1,0.3847987240915669,-1.4249991900004244,985,-2051,None,0
1778096410.178676,1,0.43080813947847896,-0.8166663477778933,1102,-1175,None,0
1778096410.2201998,1,0.4186507877661251,-0.8166663477778933,1071,-1175,None,0
1778096410.2611609,1,0.4207341210647362,-0.7333330422223285,1077,-1055,None,0
1778096410.3022258,1,0.4186507877661251,-0.8166663477778933,1071,-1175,None,0
1778096410.343345,1,0.3992187447583009,-1.4499991850004255,1021,-2087,None,0
1778096410.383853,1,0.40690103630710184,-0.8416663427778943,1041,-1211,None,0
1778096410.425366,1,0.3766551860888273,-0.6874997187501024,964,-989,None,0
1778096410.466321,1,0.38173076459196253,-0.6562497526042563,977,-944,None,0
1778096410.507506,1,0.3818910209970827,-0.37499987500003645,977,-539,None,0
1778096410.548345,1,0.40378309687851954,-0.6999997266667657,1033,-1007,None,0
1778096410.589139,1,0.4208504039814803,-0.8166663477778933,1077,-1175,None,0
1778096410.630996,1,0.42680583421472085,-0.8166663477778933,1092,-1175,None,0
1778096410.671272,1,0.3949218698319499,-0.8166663477778933,1010,-1175,None,0
1778096410.712415,1,0.4383294236656652,-0.8666663211112375,1122,-1247,None,0
1778096410.753498,1,0.37628204672172927,-0.41666653472225984,963,-599,None,0
1778096410.7937448,1,0.3970052031305611,-0.854166329861232,1016,-1229,None,0
1778096410.83547,1,0.3946614531736925,-0.854166329861232,1010,-1229,None,0
1778096410.875798,1,0.4086513775406192,-0.4749998612500386,1046,-683,None,0
1778096410.956748,1,0.37877603675957583,-0.7291663576390027,969,-1049,None,0
1778096410.9976058,1,0.3955863757014165,-0.7916663527778923,1012,-1139,None,0
1778096411.0387268,1,0.3919924287160035,-0.6916663894445461,1003,-995,None,0
1778096411.0790231,1,0.38671874496663416,-0.4937498590625387,989,-710,None,0
1778096411.121577,1,0.3719551237193869,-0.4999998437500442,952,-719,None,0
1778096411.163199,1,0.4107966131596883,-0.8124996701390086,1051,-1169,None,0
1778096411.2036731,1,0.4107966131596883,-0.37499987500003645,1051,-539,None,0
1778096411.244492,1,0.4107966131596883,-0.791666340277897,1051,-1139,None,0
1778096411.2857869,1,0.3735576878026382,-0.4999998562500396,956,-719,None,0
1778096411.326974,1,0.38489582832628044,-0.42857128698983626,985,-617,None,0
1778096411.367608,1,0.3928385365333388,-0.5249998512500407,1005,-755,None,0
1778096411.408907,1,0.389817145020943,-0.37499987500003645,997,-539,None,0
1778096411.4501429,1,0.3599358931430803,-0.6666663888889908,921,-959,None,0
1778096411.490946,1,0.40689036322072347,-0.4124998768750348,1041,-593,None,0
1778096411.574977,1,0.38671874496663416,-0.3999998825000329,989,-575,None,0
1778096411.613902,1,0.4046490722768611,-0.3999998825000329,1035,-575,None,0
1778096411.654701,1,0.3581730726547091,-0.3333332256944754,916,-479,None,0
1778096411.695817,1,0.40484118292644766,-0.6749997316667647,1036,-971,None,0
1778096411.779661,1,0.3676726235234914,-0.7916663611112198,941,-1139,None,0
1778096411.819446,1,0.3644230725505424,-0.5624997673611961,932,-809,None,0
1778096411.860218,1,0.40298411328175865,-0.3749999062500234,1031,-539,None,0
1778096411.901271,1,0.4183467681233133,-0.6333330788889823,1070,-911,None,0
1778096411.94161,1,0.3802017605534874,-0.24999995000001002,973,-359,None,0
1778096411.982822,1,0.3930263777847599,-0.31249992187501957,1006,-449,None,0
1778096412.023713,1,0.3929303224599666,-0.4249998775000339,1005,-611,None,0
1778096412.108254,1,0.3581730726547091,-0.19999996000000797,916,-287,Reading,7
1778096412.147647,1,0.373177078509386,-0.6249997291667673,955,-899,None,0
1778096412.1879091,1,0.38225094084776323,-0.36249989312502995,978,-521,None,0
1778096412.228798,1,0.39674051707413804,-0.6083330838889813,1015,-875,None,0
1778096412.269307,1,0.3932184884343466,-0.36874989031253086,1006,-530,None,0
1778096412.310695,1,0.3710617264964866,-0.08749999812499648,949,-125,Importance,10
1778096412.351755,1,0.3570312454370117,-0.37499989375002907,913,-539,None,0
1778096412.3924532,1,0.36264186171049817,-0.385416547743089,928,-554,None,0
1778096412.433264,1,0.3944184173411699,-0.20833325694446758,1009,-299,Reading,7
1778096412.474498,1,0.363281245332845,-0.08333331944444677,929,-119,Importance,10
1778096412.515855,1,0.36914062024129246,-0.37499989375002907,944,-539,None,0
1778096412.556288,1,0.3673177036009385,-0.17083329152778742,940,-245,Reading,7
1778096412.598436,1,0.3761904709930084,-0.22499993000002022,963,-323,None,0
1778096412.638509,1,0.3854059885564167,-0.2166666163889001,986,-311,None,0
1778096412.679841,1,0.4063882323986102,-0.19166662138889912,1040,-275,None,0
1778096412.7209878,1,0.36264186171049817,-0.49999980555562495,928,-719,None,0
1778096412.761853,1,0.356901037107883,-0.3499999050000252,913,-503,None,0
1778096412.802648,1,0.32617187122771696,-0.19166662138889912,834,-275,Reading,7
1778096412.843751,1,0.3998545681036192,-0.14999996166667573,1023,-215,Reading,7
1778096412.884786,1,0.3652023515880394,-0.19166662138889912,934,-275,Reading,7
1778096412.925647,1,0.3691086015270042,-0.2416666113889011,944,-347,None,0
1778096412.966787,1,0.3652023515880394,-0.29166657638891436,934,-419,None,0
1778096413.008008,1,0.38423756921143415,-0.24999995000001,983,-359,None,0
1778096413.048938,1,0.3350260374561903,-0.3437499140625215,857,-494,None,0
1778096413.0898,1,0.3916578469265162,-0.24999991666669097,1002,-359,None,0
1778096413.130757,1,0.34240226556930997,-0.3499999050000252,876,-503,None,0
1778096413.17193,1,0.33645832910915796,-0.24999991666669097,861,-359,None,0
1778096413.2133172,1,0.3516865031395662,-0.4583331458334016,900,-659,None,0
1778096413.254133,1,0.36110399099948787,-0.3499999050000252,924,-503,None,0
1778096413.294938,1,0.38423756921143415,-0.312499906250026,983,-449,None,0
1778096413.3356538,1,0.3416666620304233,-0.3499999050000252,874,-503,None,0
1778096413.376368,1,0.3456349159356892,-0.4791664756945133,884,-689,None,0
1778096413.418189,1,0.35309938047197154,-0.499999798611184,903,-719,None,0
1778096413.458869,1,0.34088541236463754,-0.43749981597228993,872,-629,None,0
1778096413.49983,1,0.37553762888021736,-0.18749993750001823,961,-269,Reading,7
1778096413.585064,1,0.3599206299880323,-0.3541665607639182,921,-509,None,0
1778096413.6242402,1,0.3157441701306849,-0.22916659201391043,808,-329,None,0
1778096413.6648068,1,0.32051281684253785,-0.16666660763890656,820,-239,Reading,7
1778096413.705191,1,0.3740567210816983,-0.1124999712500068,957,-161,Importance,10
1778096413.746867,1,0.3086538426713511,-0.3229165685764163,790,-464,None,0
1778096413.7877371,1,0.3527151591727983,-0.27083324652780266,902,-389,None,0
1778096413.8285499,1,0.3330729124867079,-0.39999989500002725,852,-575,None,0
1778096413.869354,1,0.3347099579953454,-0.20833326736112992,856,-299,Reading,7
1778096413.910423,1,0.38974087181038397,-0.1333333011111185,997,-191,Importance,10
1778096413.9515789,1,0.30336334406417054,-0.16666660763890656,776,-239,Reading,7
1778096413.9923048,1,0.3286458292312283,-0.27083324652780266,841,-389,None,0
1778096414.075868,1,0.3578372966894212,-0.24999993125001846,916,-359,None,0
1778096414.158062,1,0.32421874625823455,-0.24999993125001846,829,-359,None,0
1778096414.198048,1,0.35977909081545,-1.0999994050003064,921,-1583,None,0
1778096414.2377548,1,0.38775998425179026,-0.604166449652854,992,-869,None,0
1778096414.278997,1,0.3664466553525074,-2.3499975300024945,938,-3383,None,0
1778096414.320321,1,0.3253036409076804,-0.5416664513889664,832,-779,None,0
1778096414.360851,1,0.34877320602808903,-1.1041660451392112,892,-1589,None,0
1778096414.40205,1,0.3660425605382024,-1.291665951389258,937,-1859,None,0
1778096414.443394,1,0.401302078056912,-1.1249993625003336,1027,-1619,None,0
1778096414.483818,1,0.3872484062482642,-1.0833327152780994,991,-1559,None,0
1778096414.525055,1,0.36624460794535496,-0.9910708628829459,937,-1427,None,0
1778096414.5661492,1,0.34946949247752035,-1.0714279719390842,894,-1542,None,0
1778096414.607031,1,0.38197864881789356,-0.5624997812500782,977,-809,None,0
1778096414.647776,1,0.35162466485415533,-0.5416664652778483,900,-779,None,0
1778096414.688742,1,0.33864445936787835,-0.5583331272222949,866,-803,None,0
1778096414.729631,1,0.3587027339363391,-0.5166664744445125,918,-743,None,0
1778096414.771242,1,0.3187042814735289,-0.4583331597222835,815,-659,None,0
1778096414.812166,1,0.35196659093752036,-0.6249997708334132,901,-899,None,0
1778096414.85311,1,0.3773172623384472,-0.3437499036458591,965,-494,None,0
1778096414.893879,1,0.34405495287445576,-0.999999458333611,880,-1439,None,0
1778096414.934825,1,0.3753641373689648,-0.6041664409723015,960,-869,None,0
1778096414.9759722,1,0.3475464155840293,-0.5624997812500782,889,-809,None,0
1778096415.017096,1,0.34594889223969905,-0.5416664513889664,885,-779,None,0
1778096415.057835,1,0.36619947437190736,-0.5833331111111898,937,-839,None,0
1778096415.098975,1,0.3451591477242505,-0.5208331284722957,883,-749,None,0
1778096415.140346,1,0.3599811382226026,-0.5416664513889664,921,-779,None,0
1778096415.180981,1,0.340042369477325,-0.4916664961111693,870,-707,None,0
1778096415.2216089,1,0.3652674743967428,-0.4583331597222835,935,-659,None,0
1778096415.263042,1,0.3226127289969851,-0.6374996662501698,825,-917,None,0
1778096415.304257,1,0.29057017348082637,-0.43749985069449476,743,-629,None,0
1778096415.344796,1,0.3290782461268901,-0.14583328819445718,842,-209,Reading,7
1778096415.386531,1,0.29435805221131295,-0.3333332152778183,753,-479,None,0
1778096415.427028,1,0.3441540910595907,-0.37499986805560065,881,-539,None,0
1778096415.4675908,1,0.33700264918399825,-0.37499986805560065,862,-539,None,0
1778096415.509315,1,0.3389257260774895,-0.37499986805560065,867,-539,None,0
1778096415.550533,1,0.3565840899044518,-0.3958331909722714,912,-569,None,0
1778096415.5917299,1,0.34810951377690225,-0.8249995725002167,891,-1187,None,0
1778096415.6322591,1,0.35466101301096076,-0.27083326215279613,907,-389,None,0
1778096415.673276,1,0.3325629140484426,-0.5833331388889537,851,-839,None,0
1778096415.8012311,1,0.3079284195903542,-0.3333332152778183,788,-479,None,0
1778096415.840179,1,0.3405302993290864,-0.18749994687501453,871,-269,Reading,7
1778096415.877631,1,0.33732072647906886,-0.5729164782986732,863,-824,None,0
1778096415.916951,1,0.3714843701981607,-0.21249994187501553,950,-305,Reading,7
1778096415.960286,1,0.3209745731903385,-0.4999998333333889,821,-719,None,0
1778096415.9995809,1,0.33789062133683845,-0.14583330069445155,864,-209,Reading,7
1778096416.083606,1,0.29604231737611086,-0.19374995031251266,757,-278,Reading,7
1778096416.124126,1,0.344318178059573,-0.1354166258680669,881,-194,Importance,10
1778096416.2073228,1,0.3195300431583832,-0.24999993750001562,817,-359,None,0
1778096416.2475572,1,0.27653756898039217,-0.24374994031251465,707,-350,None,0
1778096416.288689,1,0.3484227480129932,-0.149999970000006,891,-215,Reading,7
1778096416.329797,1,0.33194263007538805,-0.2687499290625185,849,-386,None,0
1778096416.413124,1,0.3713819109444827,2624997.25000275,950,3779996040,None,0
1778096416.452489,1,0.4482106789693685,1874998.25000175,1147,2699997480,None,0
1778096416.493174,1,0.3537246830989671,2249999.250000375,905,3239998920,None,0
1778096416.5340722,1,0.3800097703711509,-0.12499987500012466,972,-179,Importance,10
1778096416.575146,1,0.37929046614720574,1874997.25000275,970,2699996040,None,0
1778096416.616054,1,0.3877268089456708,0.12499931250096896,992,179,None,0
1778096416.657711,1,0.4073860664879011,1124999.3333335556,1042,1619999040,None,0
1778096416.698154,1,0.3918488103137516,0.12499967500036505,1003,179,None,0
1778096416.739563,1,0.3466145789439561,-0.03125008593743167,887,-45,None,0
1778096416.7802858,1,0.3746798104610717,0.09374983593761133,959,134,None,0
1778096416.821582,1,0.3576607773164544,-0.020833362847203274,915,-30,None,0
1778096416.863874,1,0.3746798104610717,-0.06250007812493358,959,-90,None,0
1778096416.902663,1,0.3255681783720731,-0.22916663715277585,833,-329,None,0
1778096416.945172,1,0.32519556370293345,-0.18749995312501172,832,-269,Reading,7
1778096416.9865541,1,0.2973484821408422,-0.15624996093750976,761,-224,Reading,7
1778096417.0277052,1,0.33429486790721574,-0.10833333388888139,855,-156,Importance,10
1778096417.069511,1,0.35406683033104136,-0.020833362847203274,906,-30,None,0
1778096417.151493,1,0.36021437121386857,-0.124999989583329,922,-179,Importance,10
1778096417.190237,1,0.37682504608014067,0.37499973750014626,964,539,None,0
1778096417.231633,1,0.37434895350409625,0.4999991250009688,958,719,None,0
1778096417.2726898,1,0.3890240725210018,0.6249988750012917,995,899,the,3
1778096417.313487,1,0.39488344742944903,0.33333255555648156,1010,479,None,0
1778096417.354511,1,0.39898180801800043,-0.08333338888882869,1021,-120,Importance,10
1778096417.3955688,1,0.3870709475515194,0.749998875001219,990,1079,harbor,6
1778096417.4370172,1,0.3700819624828935,0.6249989583345141,947,899,coated,6
1778096417.478092,1,0.3931224331095532,0.37499934375072663,1006,539,None,0
1778096417.560311,1,0.40240674821616673,1.0624986093764728,1030,1529,None,0
1778096417.599962,1,0.363888883893298,0.1666660277785742,931,239,None,0
1778096417.640679,1,0.33589743199046673,-0.09166665944444219,859,-131,Importance,10
1778096417.681511,1,0.3344551243123358,-0.025000028333316576,856,-36,None,0
1778096417.723159,1,0.31385266948038293,-0.11249998687500029,803,-161,Importance,10
1778096417.763392,1,0.3200757542097108,-0.15624998177083096,819,-224,Reading,7
1778096417.804395,1,0.2899867348359766,-0.11249998687500029,742,-161,Importance,10
1778096417.845539,1,0.31942633302246015,-0.1374999818750013,817,-197,Reading,7
