timestamp,face_detected,avg_norm_x,avg_norm_y,screen_x,screen_y
1778094700.273292,1,0.5122548937963111,0.09374960156297463,1311,134
1778094700.319701,1,0.4932403123879119,0.4166658611120464,1262,599
1778094700.358468,1,0.522256778685486,-0.0625005937490779,1336,-90
1778094700.400162,1,0.478023478180823,624999.5625001094,1223,899999370
1778094700.4387891,1,0.5079874752517987,874998.8125005937,1300,1259998290
1778094700.4855978,1,0.4856694710575279,0.8333319722237593,1243,1199
1778094700.520747,1,0.496755345866596,0.7916652361127549,1271,1139
1778094700.5647,1,0.4422190455005329,0.24999973437516798,1132,359
1778094700.60303,1,0.45149253057473837,0.18749976562515236,1155,269
1778094700.6444259,1,0.4485294051686852,-0.06250011458322746,1148,-90
1778094700.685226,1,0.4558823462370243,0.4999990000011668,1167,719
1778094700.726828,1,0.5026768253322411,-1.7499977500025001,1286,-2519
1778094700.767683,1,0.42372376670961875,0.3749988750015003,1084,539
1778094700.808195,1,0.47829784164942724,0.6249986250017501,1224,899
1778094700.849047,1,0.4420544274193705,0.45833226389016213,1131,659
1778094700.8913438,1,0.4820172561463416,-1.6249983750016253,1233,-2339
1778094700.9339561,1,0.4468243756468585,-2.4999970625031565,1143,-3599
1778094700.972461,1,0.47321427895408175,-3249998.8750005625,1211,-4679998380
1778094701.012885,1,0.47463767428061343,-1750000.0,1215,-2520000000
1778094701.053805,1,0.4779411694420417,-1375000.0,1223,-1980000000
1778094701.0990741,1,0.4551242172852451,-0.9999990000010002,1165,-1439
1778094701.1410592,1,0.4551242172852451,-2749998.25000175,1165,-3959997480
1778094701.184292,1,0.4311449522063018,-2999998.9375005313,1103,-4319998470
1778094701.221545,1,0.44558822930857633,-1.3749981875020314,1140,-1979
1778094701.2631192,1,0.4614769756026542,1749998.6250006875,1181,2519998020
1778094701.3048582,1,0.46331521086973904,0.4999988750014377,1186,719
1778094701.3422909,1,0.4596920225164519,-1.2499987500012502,1176,-1799
1778094701.386498,1,0.42835820342535724,-0.999999000001,1096,-1439
1778094701.4270458,1,0.4614769756026542,-1.7499982500017501,1181,-2519
1778094701.465982,1,0.4889705810445504,-3249998.75000125,1251,-4679998200
1778094701.506549,1,0.40313852319765375,-2999998.75000125,1032,-4319998200
1778094701.5494971,1,0.4912203612127416,-1.4999985000015,1257,-2159
1778094701.5892632,1,0.4034317798405327,-1.124998875001125,1032,-1619
1778094701.631247,1,0.43689162288183847,1249997.000003,1118,1799995680
1778094701.67062,1,0.4533582024904834,1374997.25000275,1160,1979996040
1778094701.712888,1,0.43694570031914004,1249997.125002875,1118,1799995860
1778094701.753091,1,0.4074784478438037,1249997.75000225,1043,1799996760
1778094701.795605,1,0.46507352257244816,1249997.25000275,1190,1799996040
1778094701.8403058,1,0.4655797031043436,2249998.562500719,1191,3239997930
1778094701.87922,1,0.4241023087707302,0.8749983125020941,1085,1259
1778094701.928633,1,0.43779304585408185,-0.24999975000024977,1120,-359
1778094702.000271,1,0.39344531771736535,-3249999.062500469,1007,-4679998650
1778094702.081442,1,0.45086897773697776,-3249999.4583335137,1154,-4679999220
1778094702.1232991,1,0.3946428525490583,-3.1874965781284805,1010,-4589
1778094702.163875,1,0.43601778085476484,-2.62499706250299,1116,-3779
1778094702.20591,1,0.4147186095991925,-0.9166660972225253,1061,-1319
1778094702.286526,1,0.3937899736515508,-0.29999992000001796,1008,-431
1778094702.3699698,1,0.40934873403568794,-0.0833333055555617,1047,-119
1778094702.410316,1,0.3985236805485137,-0.06944441820988251,1020,-99
1778094702.492744,1,0.4227225614371768,-0.14999995125001206,1082,-215
1778094702.533952,1,0.40026259971402545,-0.406249867187537,1024,-584
1778094702.576562,1,0.3984243644469406,-0.28571421632654626,1019,-411
1778094702.6175349,1,0.3965861291798558,-0.23333327185186578,1015,-335
1778094702.6564522,1,0.3473828002020546,-0.1249999739583383,889,-179
1778094702.697713,1,0.42753622568788086,-0.18749996354167336,1094,-269
1778094702.737313,1,0.4055672214877569,-0.24999994062501302,1038,-359
1778094702.780653,1,0.39850745760223405,-0.14583330902778183,1020,-209
1778094702.8220851,1,0.4855582698044175,-0.05952379705215664,1243,-85
1778094702.8649821,1,0.44708248885037605,-0.23333328527778763,1144,-335
1778094702.9059782,1,0.46184995038929166,-0.24166662388889654,1182,-347
1778094702.943948,1,0.48508986143533883,-0.16428568653061706,1241,-236
1778094703.0235362,1,0.5363004958418627,-0.27142852122449923,1372,-390
1778094703.06712,1,0.5763435092127702,-0.26666661472223235,1475,-383
1778094703.108267,1,0.5733403480250856,-0.4374998906250273,1467,-629
1778094703.1538198,1,0.5233499285500954,-0.4499999037500208,1339,-647
1778094703.1884391,1,0.5113636275109047,-0.41874991156251884,1309,-602
1778094703.2293062,1,0.5191988285764555,-0.324999935000013,1329,-467
1778094703.271161,1,0.47973672493088626,-0.3374999168750205,1228,-485
1778094703.3125582,1,0.4987732485016857,-0.24999995000001,1276,-359
1778094703.352316,1,0.5616424014151156,-0.349999930000014,1437,-503
1778094703.394569,1,0.5274365180505503,-0.299999940000012,1350,-431
1778094703.434989,1,0.5329135859473991,-0.324999935000013,1364,-467
1778094703.475379,1,0.5444678510776472,-0.46249989812502273,1393,-665
1778094703.561096,1,0.49857953678893596,-0.3374999387500112,1276,-485
1778094703.601307,1,0.4878859045585715,-0.44374990031252265,1248,-638
1778094703.639503,1,0.49857953678893596,-0.299999940000012,1276,-431
1778094703.6804302,1,0.47179693014235147,-0.46874989531252365,1207,-674
1778094703.7225559,1,0.469060937355002,-0.29166660763890134,1200,-419
1778094703.762779,1,0.4740128849796903,-0.272321379623734,1213,-392
1778094703.8062348,1,0.4911616076062074,-0.1749999721428617,1257,-251
1778094703.844202,1,0.468372272655018,-0.1749999721428617,1199,-251
1778094703.884342,1,0.5258693265922092,-0.2708332829861208,1346,-389
1778094703.9258292,1,0.488345933169407,-0.1749999721428617,1250,-251
1778094703.9709172,1,0.4895833247974538,-0.010416668836804713,1253,-15
1778094704.008057,1,0.46790972306260514,-0.3095237335601121,1197,-445
1778094704.048665,1,0.5081984136281487,-0.20833329340278572,1300,-299
1778094704.091511,1,0.4916311221527796,-0.3937499165625179,1258,-566
1778094704.131084,1,0.5512445796332763,0.0,1411,0
1778094704.173138,1,0.5640692547698228,-0.07083331569444856,1444,-101
1778094704.21456,1,0.5465618249725009,-0.27499992625001946,1399,-395
1778094704.255049,1,0.5659631941350661,-0.14583330069445155,1448,-209
1778094704.298879,1,0.5624868523495509,-0.14999996583334088,1439,-215
1778094704.365922,1,0.5643525239634962,-0.17499996500000703,1444,-251
1778094704.425399,1,0.5486673686476695,-0.04999999416666713,1404,-71
1778094704.470894,1,0.5515480806523955,0.0,1411,0
1778094704.516284,1,0.5386029328881922,0.149999970000006,1378,215
1778094704.5917811,1,0.5470950618431619,0.099999980000004,1400,143
1778094704.62594,1,0.5717101021608166,0.03571427763605607,1463,51
1778094704.665523,1,0.5258403280323602,-0.021428571224489247,1346,-30
1778094704.747652,1,0.5214839684103375,0.04464284927721225,1334,64
1778094704.788374,1,0.505807750256679,0.06666665055555925,1294,95
1778094704.828761,1,0.5349264623540227,0.05312498585937826,1369,76
1778094704.870664,1,0.5222688995119521,0.03928570438775738,1337,56
1778094704.9123452,1,0.5221638574981906,0.09226188810941338,1336,132
1778094704.952616,1,0.5258928490392408,0.10416664930555844,1346,149
1778094704.993353,1,0.5447761107122969,0.03571427763605607,1394,51
1778094705.033838,1,0.5220588154844293,-0.08749998875000121,1336,-125
1778094705.0749178,1,0.5204306642448672,-0.13749997875000322,1332,-197
1778094705.115446,1,0.5339606232708966,-0.22499995500000902,1366,-323
1778094705.196439,1,0.5417356998651072,-0.08749998875000121,1386,-125
1778094705.238318,1,0.5461132981224648,-0.20833329340278572,1398,-299
1778094705.278741,1,0.5736287664039575,-0.12499982812511329,1468,-179
1778094705.3195388,1,0.5526341470521576,0.2916666215277798,1414,419
1778094705.360429,1,0.5919728000914862,0.041666715277730304,1515,60
1778094705.400935,1,0.5647095863205127,-1999999.5625001094,1445,-2879999370
1778094705.4421592,1,0.5247140438705133,-1624999.5625002189,1343,-2339999370
1778094705.483435,1,0.537990187460452,-1999999.6250001874,1377,-2879999460
1778094705.524789,1,0.502310916608423,-0.9999990000010001,1285,-1439
1778094705.5670002,1,0.551702096685076,0.2500006666656944,1412,360
1778094705.607817,1,0.5941971286017502,-499998.6250006875,1521,-719998020
1778094705.648918,1,0.5016606202225949,-0.8749984375019064,1284,-1259
1778094705.6882071,1,0.5155632327127718,-2.874996625003625,1319,-4139
1778094705.72843,1,0.5100267298421163,-3.4999959375042033,1305,-5039
1778094705.769517,1,0.5122847219008991,-0.46874985156254345,1311,-674
1778094705.810632,1,0.46082088864446447,-1.7499989375005687,1179,-2519
1778094705.8934112,1,0.5003342166232653,-0.28124991093752594,1280,-404
1778094705.933936,1,0.5154059169099983,-0.46874983072922627,1319,-674
1778094706.015813,1,0.5260653173167026,-0.29166656944447683,1346,-419
1778094706.0571651,1,0.4944029776954779,-0.12142853693878389,1265,-174
1778094706.0978858,1,0.5060908614305824,-0.33055546104940475,1295,-475
1778094706.13889,1,0.576893929906369,-0.08611107043210947,1476,-123
1778094706.181927,1,0.6126218746334614,-0.07499996625000907,1568,-107
1778094706.221091,1,0.485866116888242,0.1284722092496155,1243,184
1778094706.2630908,1,0.5061182977774428,0.031249996093750492,1295,44
1778094706.304851,1,0.4944852868458045,0.14285712244898252,1265,205
1778094706.3458052,1,0.4733044269598117,0.1093749863281267,1211,157
1778094706.387578,1,0.5117153126192784,-0.058333284629643434,1309,-83
1778094706.428282,1,0.5238413463804054,-0.1062499529687626,1341,-152
1778094706.469185,1,0.44657976212306405,-0.09374997265625601,1143,-134
1778094706.5098162,1,0.47728269730944595,-0.04687497851563027,1221,-67
1778094706.551156,1,0.43931236104780513,-0.22777770135804337,1124,-327
1778094706.591646,1,0.45612844207031145,-0.8888884938273031,1167,-1279
1778094706.679571,1,0.4534679478779251,-0.7968746399740899,1160,-1147
1778094706.715679,1,0.4372701649429498,-0.2861110193210098,1119,-411
1778094706.75474,1,0.4909153804869124,-0.24444435728397224,1256,-351
1778094706.7941492,1,0.45252556908120145,-0.18055550308643092,1158,-259
1778094706.841662,1,0.5167910366842783,-0.03124997526042317,1322,-44
1778094706.88373,1,0.48713234577746567,-0.06249997135417368,1247,-89
1778094706.9183009,1,0.49816175737997404,-0.047619029903632426,1275,-68
1778094706.959959,1,0.48713234577746556,-0.17499993687501614,1247,-251
1778094707.001009,1,0.4701766833628507,-0.2374999290625171,1203,-341
1778094707.043266,1,0.4719315830649188,-0.1874999479166774,1208,-269
1778094707.08245,1,0.45578178614320275,-0.2541666009722354,1166,-365
1778094707.122794,1,0.47562876610892235,-0.5249998575000322,1217,-755
1778094707.170209,1,0.5049295700814748,-0.49999986000003194,1292,-719
1778094707.211898,1,0.4942655863296884,-0.8020830749422005,1265,-1154
1778094707.2481658,1,0.48035713599489815,-0.7812497390625717,1229,-1124
1778094707.287189,1,0.4894366128248364,-0.7999997325000735,1252,-1151
1778094707.327244,1,0.4643374676670997,-1.4027771959878605,1188,-2019
1778094707.411679,1,0.48749999303571434,-1.3472216558643992,1247,-1939
1778094707.456498,1,0.49642856433673477,-1.4874993845835505,1270,-2141
1778094707.494064,1,0.48928570729591847,-1.5833326888891153,1252,-2279
1778094707.577089,1,0.4459033553498607,-1.5124993820835506,1141,-2177
1778094707.61989,1,0.466019662261546,-2.585225784866464,1193,-3722
1778094707.6587489,1,0.4250465977202823,-1.3958327659724215,1088,-2009
1778094707.7073421,1,0.45519957369904585,-1.4874993845835505,1165,-2141
1778094707.742441,1,0.47142856487503715,-2.512498548750745,1206,-3617
1778094707.784776,1,0.45970824319539993,-2.5965894201970428,1176,-3739
1778094707.8244748,1,0.48035713599489804,-2.534089451447027,1229,-3649
1778094707.867626,1,0.46959109078195405,-2.5499985450007454,1202,-3671
1778094707.908459,1,0.46851105997282494,-1.4318175971076426,1199,-2061
1778094707.945825,1,0.46428570783422085,-2.5965894201970428,1188,-3739
1778094707.988288,1,0.4839285645153063,-1.5555549197533112,1238,-2239
1778094708.0326872,1,0.46851105997282494,-1.345832770972421,1199,-1937
1778094708.070933,1,0.4839285645153062,-1.49242363200205,1238,-2149
1778094708.1070871,1,0.4821428502551022,-1.5374993795835508,1234,-2213
1778094708.15056,1,0.49605130058989266,-1.5340902847798326,1269,-2209
1778094708.2308638,1,0.4631790680969319,-1.4958327268057685,1185,-2153
1778094708.271719,1,0.4624741136575773,-1.541666036111333,1183,-2219
1778094708.313625,1,0.46322936990637,-2.6749984575007915,1185,-3851
1778094708.354228,1,0.45960763957652373,-1.5568175554409898,1176,-2241
1778094708.397019,1,0.4910714215561227,-2.585225784866464,1257,-3722
1778094708.4383712,1,0.4558328169643612,-1.3787873089992815,1166,-1985
1778094708.519582,1,0.4530987333975578,-1.3874994237502034,1159,-1997
1778094708.561035,1,0.45965794138596183,-2.6874984562507915,1176,-3869
1778094708.610145,1,0.47565391701364135,-2.4999985500007447,1217,-3599
1778094708.6454542,1,0.48928570729591847,-1.3472216651236544,1252,-1939
1778094708.6855218,1,0.48749999303571434,-1.4416660752779857,1247,-2075
1778094708.723249,1,0.4352355017374786,-1.3958327659724215,1114,-2009
1778094708.7640011,1,0.4587474056385322,-1.4083327647224215,1174,-2027
1778094708.805404,1,0.4839285645153063,-1.3999994225002035,1238,-2015
1778094708.845394,1,0.4659420225122274,-1.2166661561112915,1192,-1751
1778094708.890442,1,0.4857142787755102,-1.4083327647224215,1243,-2027
1778094708.933475,1,0.4695652108655145,-1.366666111944639,1202,-1967
1778094708.968575,1,0.4767857074744899,-1.277777246913769,1220,-1839
1778094709.0116851,1,0.44548318729481506,-1.3249994591668568,1140,-1907
1778094709.0532238,1,0.476708067906331,-0.8194441797840233,1220,-1179
1778094709.092437,1,0.4538681303242421,-1.3499994566668572,1161,-1943
1778094709.136194,1,0.47129916529283966,-1.2361106033952414,1206,-1779
1778094709.1750689,1,0.4892857072959186,-1.3916661094446394,1252,-2003
1778094709.218796,1,0.44858644025778693,-1.2083328379631384,1148,-1739
1778094709.254381,1,0.47135092512571874,-1.2083328430557276,1206,-1739
1778094709.2977521,1,0.45283612836315423,-1.2222217253088175,1159,-1759
1778094709.337041,1,0.45215859778991563,-1.2222217345680726,1157,-1759
1778094709.377953,1,0.4785714217346939,-0.7562497509375682,1225,-1088
1778094709.418592,1,0.4649144805476979,-0.7249997587500662,1190,-1043
1778094709.459857,1,0.46846075816338684,-0.7847219701003778,1199,-1129
1778094709.504608,1,0.44687690772346045,-0.7708330827546988,1144,-1109
1778094709.543643,1,0.4649144805476979,-0.7874997431250702,1190,-1133
1778094709.5838661,1,0.439885685122679,-0.8055552924383441,1126,-1159
1778094709.6243489,1,0.4632042190016509,-0.8680552768133479,1185,-1249
1778094709.66464,1,0.4702716233283101,-1.2916661250001926,1203,-1859
1778094709.754163,1,0.49605130058989266,-2.3055542299389535,1269,-3319
1778094709.788386,1,0.48035713599489804,-1.2416661536112918,1229,-1787
1778094709.830487,1,0.4703722269471864,-2.3593736269538352,1204,-3397
1778094709.874208,1,0.4702716233283101,-1.3333327870372302,1203,-1919
1778094709.9139268,1,0.46788301627106843,-2.312498668750683,1197,-3329
1778094709.9941928,1,0.4487905635424211,-1.194443941358204,1148,-1719
1778094710.037338,1,0.4624223538246982,-1.4166660833335398,1183,-2039
1778094710.0755131,1,0.4505511268979062,-1.3472216743829093,1153,-1939
1778094710.114905,1,0.4505511268979062,-1.402777214506371,1153,-2019
1778094710.158728,1,0.44526943683145104,-0.7430553080633403,1139,-1069
1778094710.199312,1,0.4578470762210386,-1.291666134259448,1172,-1859
1778094710.238807,1,0.4767857074744899,-1.1805550540125247,1220,-1699
1778094710.279762,1,0.4569875712947675,-1.277777246913769,1169,-1839
1778094710.32674,1,0.44169727929932256,-1.1388884012347424,1130,-1639
1778094710.3628988,1,0.4390534326525627,-1.1249995231483183,1123,-1619
1778094710.40836,1,0.44364495202773035,-0.7534719779128758,1135,-1084
1778094710.451255,1,0.452107566968757,-0.5833331296296869,1157,-839
1778094710.486559,1,0.4742913402913652,-0.562499800781307,1214,-809
1778094710.5273721,1,0.4480315751282079,-1.035713828231461,1146,-1491
1778094710.567389,1,0.4479166603387391,2499995.5000045,1146,3599993520
1778094710.6084118,1,0.47014924671419034,-0.5937494453128418,1203,-854
1778094710.65115,1,0.3707270058199845,-0.6249998125000521,949,-899
1778094710.691972,1,0.3732142817219388,-0.8749989166677847,955,-1259
1778094710.775512,1,0.36004273158101396,0.4999996111114877,921,719
1778094710.815459,1,0.3495792392660402,-0.006250028437486899,894,-9
1778094710.8570828,1,0.37318840176883605,-0.23333327277779226,955,-335
1778094710.898575,1,0.39521059322622065,-1.0476186201815594,1011,-1508
1778094710.937737,1,0.3964285668367348,-1.953123865234962,1014,-2812
1778094710.9816582,1,0.37871072182997656,-1.8035704119903206,969,-2597
1778094711.01794,1,0.41922748123470666,-3.93749569792103,1073,-5669
1778094711.104943,1,0.410395932256419,-1.9999988593755877,1050,-2879
1778094711.142344,1,0.4254737962623212,-3.9107101913306517,1089,-5631
1778094711.22663,1,0.46076680053344143,-0.7738092386622304,1179,-1114
1778094711.266922,1,0.45015755698597837,-1.6785705191331177,1152,-2417
1778094711.3061602,1,0.45611615213999634,-0.9635413031685292,1167,-1387
1778094711.349459,1,0.46767997577111575,-1.9642846301025974,1197,-2828
1778094711.388835,1,0.4816176399762111,-4.249995535718781,1232,-6119
1778094711.431752,1,0.4269598099989954,-1.8749989453130418,1093,-2699
1778094711.469217,1,0.43058299835228253,-1.749999031250496,1102,-2519
1778094711.514216,1,0.44525585778250476,-4.53124516797362,1139,-6524
1778094711.554104,1,0.3463541636058667,-1.9843738613287125,886,-2857
1778094711.5931678,1,0.3540933064364886,-1.0937495507814103,906,-1574
1778094711.6337988,1,0.40055483960178984,-2.0624988281256034,1025,-2969
1778094711.675342,1,0.3179563468255937,-1.6964276147964121,813,-2442
1778094711.717775,1,0.3502670906278651,-0.8392853801021598,896,-1208
1778094711.757688,1,0.3404761872373394,-0.863094916383332,871,-1242
1778094711.797128,1,0.32654258609843345,-0.3749998867187807,835,-539
1778094711.839614,1,0.3662008242550012,-0.33482133721303414,937,-482
1778094711.8801658,1,0.3988095189419709,-0.7499997500000833,1020,-1079
1778094711.9208078,1,0.3608862562965567,-0.35937490039065106,923,-517
1778094711.96118,1,0.3575594154884417,-0.3562499084375234,915,-512
1778094712.0029151,1,0.40632663933717494,-0.5583331438889526,1040,-803
1778094712.087353,1,0.45895521762537106,-0.5416664861111713,1174,-779
1778094712.1267269,1,0.41527312750354517,-0.4916664961111693,1063,-707
1778094712.166955,1,0.41038960534350943,-0.9062495546877206,1050,-1304
1778094712.207668,1,0.3462257888995419,-0.43333318555560546,886,-623
1778094712.249315,1,0.3872705888164596,-0.33124991968751955,991,-476
1778094712.288477,1,0.3878040928554929,-0.5583331438889526,992,-803
1778094712.32941,1,0.39457959425791633,-0.5583331438889526,1010,-803
1778094712.371605,1,0.40274724805035633,-0.41666652777782404,1031,-599
1778094712.411843,1,0.3346354137347185,-0.5208331493056186,856,-749
1778094712.4556448,1,0.41164993915025805,-0.8999995575002198,1053,-1295
1778094712.497729,1,0.3954545406316411,-0.5583331438889526,1012,-803
1778094712.536893,1,0.380094959384761,-0.5333331488889517,973,-767
1778094712.577495,1,0.40146099996812745,-0.4916664961111693,1027,-707
1778094712.6214862,1,0.42430703078250254,-0.8249995725002167,1086,-1187
1778094712.659777,1,0.3687973958490909,-0.4999998194445069,944,-719
1778094712.739209,1,0.40795454045306967,-0.9499995475002218,1044,-1367
1778094712.7831638,1,0.44205601822526097,-0.9749995425002227,1131,-1403
1778094712.822936,1,0.4241471160750202,-0.9249995525002207,1085,-1331
1778094712.8641942,1,0.41026381674555246,-0.9499995475002218,1050,-1367
1778094712.903465,1,0.4063852764029443,-0.43749985763893573,1040,-629
1778094712.945806,1,0.39299450094961363,-0.38749991312501975,1006,-557
1778094712.988318,1,0.4100649300283916,-0.5357141139456345,1049,-771
1778094713.028325,1,0.3900588722819678,-0.2166666247222304,998,-311
1778094713.068375,1,0.36266740686999266,-0.4999998333333889,928,-719
1778094713.108217,1,0.36775361899088965,-0.32291658940974094,941,-464
1778094713.152527,1,0.36775361899088965,-0.3624999118750215,941,-521
1778094713.190895,1,0.3695652131675331,-0.33333325694446236,946,-479
1778094713.231966,1,0.36093857450106004,-0.5833330694445718,924,-839
1778094713.274442,1,0.3738328621680427,-1.6999984600015081,957,-2447
1778094713.3225799,1,0.4353516445552308,-0.8999997200000893,1114,-1295
1778094713.3543198,1,0.457142850612245,-0.33928564438776937,1170,-488
1778094713.4011111,1,0.3873570215267599,-0.30312493585938827,991,-436
1778094713.43932,1,0.3908292437007568,-0.26249994281251204,1000,-377
1778094713.4816582,1,0.43786764119207244,-0.2666666059259389,1120,-383
1778094713.52263,1,0.3739177444041528,-0.33611103154322713,957,-483
1778094713.565825,1,0.37173202174377384,-0.48749989781252107,951,-701
1778094713.6075761,1,0.35860696621906074,-0.4124999087500191,918,-593
1778094713.650859,1,0.4108718432614884,-0.2135416278211874,1051,-307
1778094713.687208,1,0.3776277020206805,-0.3388888112345845,966,-487
1778094713.727469,1,0.39876760059989713,-0.2999999250000165,1020,-431
1778094713.76806,1,0.40344967830517353,-0.25946964339417883,1032,-373
1778094713.80751,1,0.3959558770972874,-0.5468748457031658,1013,-787
1778094713.848854,1,0.37459149883725273,-0.38888880123458647,958,-559
1778094713.8904488,1,0.36928104139617113,-0.46249989125002333,945,-665
1778094713.930988,1,0.38296702855482434,-1.1666660023151558,980,-1679
1778094713.9748611,1,0.42126532361771374,-1.2343743066409811,1078,-1777
1778094714.016542,1,0.4059669336235049,-1.16071362882687,1039,-1671
1778094714.056368,1,0.3750557995240006,-2.482140252553643,960,-3574
1778094714.095149,1,0.3727678531359616,-1.3571421275513924,954,-1954
1778094714.135848,1,0.38705308355596546,-0.5357140901361219,990,-771
1778094714.2178009,1,0.35947801793306977,-0.7083329652779641,920,-1019
1778094714.304159,1,0.39253065293219447,-0.8749995625002187,1004,-1259
1778094714.381386,1,0.4184523758042158,-0.11428568938776038,1071,-164
1778094714.4220312,1,0.409948491970172,-0.4196427503189045,1049,-604
1778094714.460808,1,0.39730046491033644,-0.38541657378474486,1017,-554
1778094714.5034099,1,0.4981883985769797,-0.4895832178819722,1275,-704
1778094714.54425,1,0.48321610572237694,-0.5812498634375324,1237,-836
1778094714.6265988,1,0.4387351721334545,-0.3184523270266531,1123,-458
1778094714.670088,1,0.42424241900498494,-0.49999987500003124,1086,-719
1778094714.708847,1,0.43138527604580146,-0.48214273469390845,1104,-694
1778094714.750793,1,0.46290106313419277,-0.7499997500000833,1185,-1079
1778094714.790581,1,0.44187801375205316,-249999.875000025,1131,-359999820
1778094714.875247,1,0.4591592007076276,0.15624994010418858,1175,224
1778094714.914274,1,0.3807173764172984,-3749999.937500016,974,-5399999910
1778094714.9560032,1,0.40438311193266163,-4249999.775000045,1035,-6119999676
1778094714.9966872,1,0.42937485898875594,-1.7999990025005181,1099,-2591
1778094715.036969,1,0.4331062022166463,-1.8541656284727597,1108,-2669
1778094715.0778959,1,0.40850325339006754,-1.095237668934391,1045,-1577
1778094715.1182039,1,0.38430735465025967,-0.904761545351602,983,-1302
1778094715.1593401,1,0.34284940056825175,-1.8472211905869473,877,-2659
1778094715.199541,1,0.3948560717280848,-1.0555551327161983,1010,-1519
